account_number,name,mobile,pincode,account_product_type,narration,amount,timestamp,label
284524177806,Usha,7410770769,600044,Current,IMPS/445386210783/Honey,26894,1758653016,0
585506503504,Gowri,6568613005,600046,Current,IMPS/911464369694/Rani,8505,1751410845,1
633520362153,Thamarai,8103210393,600088,Savings,UPI/7932750670/Priya/PNB,1268,1745446235,0
941636660179,David,9362234640,600049,Savings,IMPS/176396571903/Karthik,21271,1746919469,0
417407028815,Ramesh,8135225386,600028,Savings,WEB-TRF/864927650579/Ojas,21366,1745800445,0
120923135418,Abinaya,6918109232,600084,Savings,ATM-WDL/ATM00182/Salem,48031,1755182950,0
903720312591,Nalini,8489882236,600015,Current,APP-P2P/9838018256/Prem,19653,1753749454,0
130939170965,Dinesh,7145667621,600066,Savings,IMPS/415393855485/Usha,23280,1741309818,0
376030343063,Eswaran,8935778172,600024,Current,APP-P2P/8256565452/Janani,9015,1753820636,1
172890958440,Sathish,8370349029,600047,Savings,UPI/8612509663/Xavier/SBI,14088,1757989547,0
359474620759,Ezhilarasi,7761271115,600002,Savings,IMPS/251016795798/Fathima,18010,1760535136,0
453179370865,Venkat,6175072388,600088,Savings,UPI/9826149865/Oviya/ICICI,48891,1761914233,1
823583144013,Vanitha,9666674119,600068,Current,UPI/8551686952/Chethan/PNB,10344,1746765488,1
996270765905,Indira,7410669201,600013,Savings,WEB-TRF/370209168362/Bala,18446,1753426334,0
362563011062,Manoj,9803068003,600065,Savings,WEB-TRF/370939498710/Zeenath,31403,1745533299,0
235381347419,Nalini,8775559969,600033,Current,IMPS/703507436233/Chandru,3735,1742235658,0
318000901117,Kamala,9229700073,600097,Current,IMPS/575760010073/Deepa,30463,1759713673,0
849866278752,Manoj,7931401575,600038,Savings,UPI/9672911909/Ramesh/ICICI,11334,1756281954,0
743105259764,Indira,8302210045,600093,Savings,APP-P2P/8986974265/Kiran,30144,1763175858,0
342212101136,Siva,8200061572,600006,Savings,APP-P2P/9289154162/Gomathi,22691,1742482863,0
339110537713,Isai,8600871106,600024,Savings,UPI/8366991917/Venkat/HDFC,29597,1753764096,0
123778495235,Bhavani,9445616173,600002,Current,UPI/9598569115/Elan/CANARA,22011,1739513462,0
855673405436,Dinesh,6514828142,600069,Savings,ATM-WDL/ATM00289/Chennai,12890,1764348223,0
831409426527,Vikram,8219916101,600039,Current,UPI/7973883682/Tamil/SBI,33907,1751821008,0
709457430227,Gowri,8283825267,600087,Current,WEB-TRF/470958661950/Nithya,22012,1748622858,0
859415578520,Janani,8256565452,600069,Savings,ATM-WDL/ATM00195/Vellore,3866,1759527373,0
733873899979,Padmaja,6220190287,600025,Savings,ATM-WDL/ATM00358/Tirunelveli,4665,1738276675,1
404993649127,Thamarai,6426559287,600046,Current,UPI/7932338560/Akila/KOTAK,44981,1736126764,0
987468236194,Swetha,8448174776,600097,Current,WEB-TRF/597751028514/Deepa,32052,1736698132,0
763390907307,Fathima,6953981076,600021,Current,APP-P2P/6635539154/Xavier,29076,1749673384,0
824915663734,Vivek,6711871397,600048,Savings,ATM-WDL/ATM00488/Thanjavur,5621,1764607314,0
459933021960,Vani,9104575998,600011,Current,WEB-TRF/789608716368/David,24679,1744239244,0
866952649113,Honey,7626386890,600070,Current,WEB-TRF/473373471205/Oviya,8954,1751370960,0
766662306279,Ojas,7310403904,600070,Current,APP-P2P/7710044931/Anand,32702,1736738800,0
876769224974,Rajan,7910029537,600031,Current,UPI/6108037615/Chethan/PNB,15750,1746851192,0
828470837513,Iyappan,7641517198,600099,Savings,UPI/9809307139/Dinesh/CANARA,4035,1739044563,1
755520893029,Thenmozhi,8614540902,600051,Current,UPI/6452792099/Honey/HDFC,24386,1754312161,0
805087343759,Thamarai,9534900128,600063,Current,UPI/8810964209/Deepa/HDFC,48514,1744910076,1
384876237987,Bala,7515024774,600066,Savings,APP-P2P/6957322024/Rohan,6395,1759027807,1
766801918059,Priya,9993348345,600016,Current,ATM-WDL/ATM00144/Erode,47250,1761474422,0
228616750236,Suresh,9524951250,600048,Savings,IMPS/311221735695/Latha,26637,1752709338,0
852495611836,Kavya,9344270471,600092,Current,WEB-TRF/526739213468/Usha,16919,1745864804,0
587473524249,Indira,6666343753,600079,Savings,ATM-WDL/ATM00416/Trichy,28040,1765603608,0
379805812354,Isai,8380601699,600032,Savings,ATM-WDL/ATM00337/Erode,45690,1764980241,0
656367328854,Gomathi,6158807177,600067,Current,ATM-WDL/ATM00486/Madurai,49830,1750813116,0
676686555067,Yamuna,7923450567,600002,Current,WEB-TRF/363775752169/Suresh,19475,1752918912,1
587759155167,Prem,9380016058,600008,Current,WEB-TRF/928309416616/Divya,34262,1758973155,0
765705328102,Balaji,8798691315,600025,Savings,APP-P2P/8713341529/Yashwant,18890,1741821289,0
313430794597,Latha,6238460786,600053,Savings,WEB-TRF/847202953082/Hari,18743,1751183000,0
427189777251,Deepak,7780271060,600002,Savings,WEB-TRF/256746253667/Bhavani,30014,1743211026,1
775412394774,Meena,7802593652,600055,Current,ATM-WDL/ATM00022/Madurai,888,1739576156,0
214493366906,Oviya,7850884882,600071,Savings,ATM-WDL/ATM00454/Nagercoil,14416,1743330912,0
587781802526,Fathima,6246257691,600046,Savings,UPI/9791526270/Hema/HDFC,27330,1754612673,0
319075090100,Rajesh,7347408433,600024,Current,WEB-TRF/861849644062/Meena,21733,1743322190,0
750284810243,Rajan,6466510747,600098,Current,APP-P2P/6200076188/Prem,3417,1755486536,0
307811569114,Janani,9673691810,600046,Savings,ATM-WDL/ATM00342/Vellore,13900,1740077566,0
501383132696,Prasad,7652955706,600047,Savings,ATM-WDL/ATM00389/Thanjavur,41813,1755265908,0
414321361420,Lakshmi,6436192432,600014,Current,UPI/7279327988/Kumar/KOTAK,14941,1764387200,1
153367603225,Anand,8259452887,600006,Savings,APP-P2P/8582727494/Kavya,22404,1746436022,0
405688115880,Ganesh,7367494277,600083,Current,WEB-TRF/963950221534/Uma,29739,1753509780,0
191638144557,Sakthivel,7944356532,600061,Savings,UPI/8905066256/Rohan/CANARA,14586,1762679415,0
987516321914,Zubair,8811986190,600001,Current,APP-P2P/7103652820/Thenmozhi,12942,1755529137,0
833205413019,Rani,7433382419,600091,Current,APP-P2P/6396621436/Chandru,42647,1749207690,0
345911215374,Vivek,6458356830,600075,Savings,IMPS/574274166266/Gowri,1861,1764438722,1
670596672314,Saranya,6945266468,600088,Current,APP-P2P/6385111130/Hari,49024,1763390837,0
287459599984,Elan,8428167622,600095,Current,UPI/9366880480/Kamala/BOB,19154,1758199650,0
711987205955,Gomathi,6410599478,600006,Current,APP-P2P/7667757106/Lakshmi,31497,1737865291,1
824766790881,Suresh,6544455556,600043,Savings,APP-P2P/7160137368/Usha,5329,1759833892,0
902040354117,Tamil,6327919454,600079,Current,UPI/7954824896/Vani/HDFC,49756,1739034686,0
202743836747,Elan,9398534576,600035,Current,UPI/9578121299/Fathima/HDFC,35503,1738870294,0
167064071957,Manoj,6923827569,600025,Savings,WEB-TRF/406540535695/Thamarai,6842,1763372856,0
408398950780,Abinaya,8994554494,600100,Savings,WEB-TRF/206472875132/Rajan,41180,1756917445,0
198943021682,Anand,8297832919,600059,Current,WEB-TRF/986794726782/Chandru,11153,1736815336,0
559751504528,Xavier,6149628534,600063,Current,WEB-TRF/458448197925/Chandru,18653,1749806580,0
161358605925,Deepak,9972237475,600075,Savings,WEB-TRF/373443963770/Sakthivel,5809,1761747522,0
361346398002,Thenmozhi,6731814631,600037,Savings,APP-P2P/8725385693/Latha,47991,1764987116,1
569988320871,Priya,8475617211,600006,Current,APP-P2P/6527327376/Sathish,26306,1751522237,0
468404863080,Deepa,8577956378,600091,Savings,IMPS/691229716129/Priya,40422,1764455948,0
207251872111,Hari,6650907015,600063,Savings,ATM-WDL/ATM00061/Salem,34937,1748536817,0
144193455013,Radha,6218472553,600067,Savings,UPI/7854014771/Selvam/AXIS,17683,1755715691,0
385064205414,Zubair,7551478978,600075,Current,IMPS/353637322169/Oviya,24603,1737468613,0
615705746913,Thenmozhi,7291069859,600090,Savings,IMPS/411417602402/Lokesh,46841,1752030804,0
143010182538,Thenmozhi,8629030619,600011,Savings,IMPS/880864949568/Malathi,45515,1751912450,1
815393085864,Brindha,6184909552,600046,Savings,UPI/6335639868/Xavier/AXIS,28666,1756107188,0
350133718728,Suresh,9646731941,600001,Savings,UPI/8901608842/Nalini/HDFC,38602,1757199985,0
142500614024,Tamil,7418681118,600072,Current,UPI/9229061832/Deepak/PNB,47418,1757036774,0
410445826819,Sakthivel,9906439722,600052,Savings,IMPS/909963513637/Xavier,148,1743031393,0
551880969324,Balaji,9427159637,600083,Savings,WEB-TRF/177975876731/David,35747,1745745677,0
253285458311,Kavya,6679878671,600026,Current,IMPS/365346442979/Rohan,19229,1763765518,0
717476269693,Zeenath,8597029452,600083,Current,UPI/9810741110/Arjun/BOB,29014,1764750687,0
128840768416,Ganesh,6163604640,600079,Current,UPI/6322284641/Yashwant/PNB,821,1737205201,0
840332177211,Elan,9639633807,600058,Savings,UPI/9157765869/Arjun/ICICI,38413,1764689676,0
183526330772,Kiran,7503706644,600086,Current,ATM-WDL/ATM00124/Vellore,47653,1746105191,0
124113268400,Yashwant,7102914995,600097,Savings,APP-P2P/6520058777/Radha,16875,1736672387,0
604797660782,Yashwant,8727469465,600084,Savings,IMPS/773089287770/Zubair,25867,1766603036,0
237639385484,Sakthivel,9332770928,600070,Current,WEB-TRF/687012520314/Elan,22230,1746426881,0
824366395609,Zubair,7362171421,600055,Current,APP-P2P/9623561345/Venkat,41759,1744653231,0
437889365335,Ganesh,9853806186,600057,Current,IMPS/243745972441/Fathima,28764,1761925943,0
722101338120,Ojas,6169277953,600041,Savings,ATM-WDL/ATM00237/Thanjavur,29210,1763198708,0
944522139936,Janani,6821637429,600089,Savings,WEB-TRF/719177513624/Zeenath,19571,1751446923,1
486516161965,Oviya,6842800803,600015,Current,IMPS/212539876050/Honey,4687,1748044154,1
399847854088,Bala,8258668392,600008,Savings,UPI/6209896026/Ezhilarasi/ICICI,9618,1749945260,0
568517699596,Deepa,9912315409,600096,Savings,UPI/6530885800/Dinesh/KOTAK,1857,1760743572,1
616444786509,Deepa,7269090253,600099,Current,APP-P2P/8280592735/Meena,20187,1749733265,0
732350926567,Nalini,8184791618,600011,Savings,ATM-WDL/ATM00191/Coimbatore,44581,1752553385,1
280724823430,Arjun,9810741110,600017,Savings,WEB-TRF/793168905102/Sathish,9740,1744599748,0
180952148070,Zeenath,8301232445,600089,Savings,IMPS/347265151344/David,14317,1758374674,0
664962441375,Naveen,6236531778,600038,Current,ATM-WDL/ATM00255/Thanjavur,829,1739567153,0
669691216651,Lokesh,9464109206,600093,Current,WEB-TRF/540683498356/Ramesh,13987,1738572951,0
210489534148,Latha,8402641424,600028,Current,APP-P2P/8350984422/Yamuna,45970,1759995664,0
192312158401,Thenmozhi,9153876274,600053,Savings,WEB-TRF/670897132947/Deepa,23104,1737189443,0
605616715304,Anand,9154318806,600036,Savings,UPI/9875340444/Kavya/PNB,40381,1762630666,0
638557548869,Honey,7989575564,600019,Current,APP-P2P/7678737292/Kamala,10014,1759629453,1
804399972226,Latha,9149203558,600093,Savings,UPI/9928968306/Mani/HDFC,8300,1751124295,0
560833645278,Arjun,9296125506,600076,Savings,WEB-TRF/362777737822/Elan,4463,1756871659,0
927599403815,Indira,6186826621,600020,Savings,ATM-WDL/ATM00279/Chennai,42287,1746206628,0
859820903194,Hari,8919331987,600051,Current,ATM-WDL/ATM00351/Salem,26681,1751666114,1
268440129763,Dinesh,8940347267,600045,Savings,ATM-WDL/ATM00137/Coimbatore,24924,1747803998,0
412339763035,Prasad,9536409615,600053,Savings,WEB-TRF/185713060010/Farhan,46648,1766139680,0
967974784677,Uday,7946237594,600009,Savings,IMPS/599054228123/Arjun,18357,1737767084,0
682710369203,Isai,8707331591,600041,Current,ATM-WDL/ATM00232/Madurai,26263,1736219225,0
240811422749,Elakiya,9364479890,600039,Current,WEB-TRF/496709060157/Suresh,40492,1741489884,0
751377647752,Fathima,8799878663,600097,Current,WEB-TRF/652837700779/Farhan,46389,1756370482,0
382218087595,Chitra,7413142798,600050,Savings,UPI/7443621151/Kamala/SBI,12584,1738599231,0
256301798318,Mani,9408839723,600088,Current,APP-P2P/9103371834/Kumar,9326,1753567974,1
138529414149,Hema,9188919422,600036,Savings,IMPS/945903234147/Vani,1512,1753165500,0
574415672515,Rohan,8605196410,600088,Savings,WEB-TRF/682476253919/Zeenath,19283,1753176808,0
113705620015,Isai,6238631342,600001,Current,ATM-WDL/ATM00075/Salem,37716,1738643231,0
681971217324,Lokesh,9228026537,600089,Current,UPI/6546270451/Arjun/PNB,30435,1757263585,0
823583144013,Vanitha,9666674119,600068,Current,WEB-TRF/241845814120/Bhavani,33641,1739758007,0
427255777665,Kiran,6969207486,600001,Current,APP-P2P/9932010779/Thenmozhi,12254,1738255572,1
458972343426,Thamarai,9352651266,600054,Savings,IMPS/792466491467/Sakthivel,4653,1752921086,0
902040354117,Tamil,6327919454,600079,Current,WEB-TRF/467040048407/Zubair,38324,1762387064,0
210049015730,Kavya,7822951164,600046,Current,WEB-TRF/909991736919/Lakshmi,43632,1747834982,0
439382080162,Vanitha,7986393789,600081,Savings,UPI/6819068385/Yamuna/PNB,11639,1761161871,0
244720218869,Divya,9926821825,600037,Savings,IMPS/797444125402/Arjun,13970,1743312332,1
529307461407,Mani,8744333516,600014,Savings,ATM-WDL/ATM00209/Erode,14542,1766703437,0
724176398195,Anand,8178118235,600051,Current,UPI/9439795287/Elan/KOTAK,2267,1737435911,1
343286775172,Uma,8894382969,600038,Current,UPI/9344270471/Kavya/PNB,36552,1752115173,0
143887549103,Nithya,6153921577,600020,Current,APP-P2P/8952225000/Gopi,13770,1747765065,0
113367783438,Oviya,6734689266,600032,Savings,IMPS/653874419656/Gopi,22675,1750712002,0
532050207964,Balaji,6629134219,600034,Current,UPI/8572598556/Kamala/ICICI,5293,1756118877,0
947554466879,Ojas,6361846370,600032,Savings,APP-P2P/9185973340/Gowri,12778,1755558069,0
417407028815,Ramesh,8135225386,600028,Savings,WEB-TRF/981685629693/Meena,5909,1754003172,1
793759552454,Kumar,9485926785,600055,Savings,UPI/7522785986/Divya/AXIS,39694,1747035132,0
683832512462,Swetha,8757701083,600078,Current,ATM-WDL/ATM00277/Salem,30811,1757035620,0
583587463176,Thenmozhi,9721038761,600068,Savings,APP-P2P/6884856806/Ojas,9098,1753607646,1
444190474838,Akila,9123278962,600001,Current,WEB-TRF/368625098460/Yamuna,19417,1764348841,0
841995695885,Janani,7765625990,600098,Savings,ATM-WDL/ATM00455/Madurai,45779,1753451358,0
693349930579,Karthik,8542697755,600055,Current,IMPS/229768271236/Divya,44830,1742970423,0
849866278752,Manoj,7931401575,600038,Savings,IMPS/506408890191/Bala,22768,1744527729,0
239052512772,Prasad,9212790003,600097,Savings,IMPS/247308558754/Zubair,13754,1764340776,1
935795242616,Bhavani,9606455944,600008,Savings,ATM-WDL/ATM00404/Trichy,26495,1765644512,0
697761680048,Zubair,8517714041,600084,Savings,APP-P2P/8306131900/Vani,18110,1755374012,0
732063254902,Elakiya,9861913813,600018,Current,IMPS/436749980701/Uday,22031,1742317495,1
123722105631,Nalini,7782781086,600090,Savings,ATM-WDL/ATM00427/Nagercoil,11469,1764443210,0
876769224974,Rajan,7910029537,600031,Current,WEB-TRF/168056752242/Suresh,11134,1754639054,1
406865702002,Saranya,7458831197,600030,Savings,ATM-WDL/ATM00297/Vellore,33103,1767181333,0
782673026460,Suresh,6181213628,600066,Current,UPI/6714369254/Radha/BOB,42258,1739848025,0
462110370769,Thamarai,7664790986,600013,Current,ATM-WDL/ATM00054/Trichy,27756,1742000067,0
649884531011,Murugan,7962786869,600054,Savings,ATM-WDL/ATM00288/Erode,21762,1754444907,0
769764022676,Honey,9707661655,600062,Current,UPI/9997879987/Chitra/HDFC,20310,1765144289,0
697588073271,Rajan,7444619174,600099,Savings,WEB-TRF/445386210783/Honey,24487,1749252167,1
587171879864,Deepak,6834336563,600042,Savings,UPI/8638788728/Zeenath/HDFC,16278,1756719036,0
522090840404,Priya,7184381921,600004,Current,ATM-WDL/ATM00302/Coimbatore,47683,1747836004,1
440035348616,Radha,8219871561,600011,Savings,ATM-WDL/ATM00108/Trichy,8736,1763971375,0
542154092417,Janani,7636078750,600042,Current,IMPS/998918069255/Vani,16684,1748473319,0
149149023919,Farhan,8882711695,600036,Savings,ATM-WDL/ATM00109/Erode,15414,1737736304,0
502843628633,Chitra,7134658905,600076,Current,IMPS/398876952198/Gopi,21210,1753921525,0
430220359740,Venkat,8888600455,600091,Current,WEB-TRF/311465459338/Oviya,22993,1760209988,0
550740787979,Indira,7454907373,600019,Current,ATM-WDL/ATM00322/Chennai,37060,1764341144,0
192281363451,Tamil,9566356688,600098,Current,UPI/7946719967/Murugan/BOB,10311,1753368918,0
158190079846,Chitra,6210605413,600004,Current,APP-P2P/6194725071/Isai,45273,1738439484,0
820187896377,Hema,7933773051,600095,Current,IMPS/142141070765/Naveen,6478,1744591732,1
887511047122,Hema,8527630461,600041,Savings,ATM-WDL/ATM00180/Tirunelveli,45831,1757777204,0
798945297619,Radha,7804357633,600023,Current,APP-P2P/9611542358/Sathish,25847,1751120811,0
646679999754,Ganesh,6175331853,600087,Current,APP-P2P/6618840705/Ojas,5927,1747071643,0
667223654907,Divya,9919344510,600052,Savings,UPI/9742136977/Arjun/PNB,32527,1755118650,0
760298914756,Gopi,8986932519,600002,Savings,APP-P2P/9130224104/Chandru,31073,1760115044,0
319533661801,Ezhilarasi,9455069350,600064,Current,UPI/7442796920/Nalini/SBI,8004,1745728180,0
405993086098,Ojas,9905674189,600049,Savings,ATM-WDL/ATM00046/Coimbatore,22443,1756223865,0
729745503342,Vivek,7904647951,600009,Savings,APP-P2P/7786066793/Priya,25810,1766129631,0
922391006454,Kamala,6205705141,600037,Savings,UPI/8829137330/Yashwant/CANARA,42262,1766567138,0
829388128351,Lokesh,9816866969,600080,Current,UPI/8557913296/Vanitha/BOB,17527,1739244323,0
965008776168,Uday,6200769348,600021,Savings,IMPS/987008756017/Yamuna,34226,1761939779,0
508503922763,Farhan,7332078427,600005,Savings,IMPS/850064862624/Zubair,151,1741372770,0
155673910065,Akila,9698826833,600025,Current,WEB-TRF/524458494213/Ezhilarasi,8006,1741799252,0
326543683741,Sathish,6607042130,600082,Current,ATM-WDL/ATM00267/Nagercoil,27221,1755628190,1
488006972729,Vikram,7904288126,600057,Current,WEB-TRF/713132583955/Rajan,33338,1765401666,0
937417463640,Eswaran,8500761009,600061,Current,IMPS/717109397969/Meena,35122,1755717524,0
470679423750,Arjun,8658450964,600001,Savings,IMPS/643058201894/Ezhilarasi,45906,1736899371,0
259479984718,Vanitha,7630919023,600044,Savings,ATM-WDL/ATM00062/Coimbatore,34365,1751826685,0
384865917711,Prem,7158679037,600053,Current,UPI/9767478217/Dinesh/CANARA,39156,1754088894,0
407315411058,Prem,6939156387,600095,Current,ATM-WDL/ATM00121/Thanjavur,48399,1762700715,0
289623218154,Sakthivel,9642529392,600045,Current,APP-P2P/7543340540/Bala,43705,1752172793,0
794736107455,Abinaya,9543778963,600076,Current,IMPS/797919093310/Iyappan,1611,1754926414,0
643681802924,Ojas,7756783995,600029,Current,UPI/6708449151/Balaji/KOTAK,7120,1753238456,0
995600823707,Arjun,7267200433,600098,Savings,UPI/9409718326/Brindha/CANARA,1945,1758024965,0
658909422648,Venkat,9433297890,600098,Savings,ATM-WDL/ATM00430/Vellore,24629,1766370028,0
977219792953,Prem,6134373065,600063,Savings,IMPS/758005711646/Bhavani,27938,1745537029,0
891148968994,Usha,6403315481,600031,Current,UPI/6934785617/Rohan/SBI,26459,1747463161,0
273416479585,Dinesh,9986090690,600037,Current,WEB-TRF/674217357501/Janani,21732,1763568625,0
526766014616,Bala,7933561292,600062,Savings,IMPS/648760469941/Ojas,47367,1748992094,0
445858163793,Gopi,7168666865,600046,Current,ATM-WDL/ATM00073/Tirunelveli,6307,1762149390,0
488777698872,Wasim,6708673626,600027,Savings,WEB-TRF/880174407064/Mani,1036,1744435698,0
630102352287,Gopi,6479424514,600088,Current,ATM-WDL/ATM00081/Thanjavur,8543,1752962978,1
768260309555,Ajith,9903132646,600079,Savings,ATM-WDL/ATM00124/Chennai,44708,1751431863,0
425262896274,Meena,6605227783,600019,Savings,IMPS/761366024412/Kavya,26265,1763964196,0
811593318445,Latha,6666624616,600039,Current,ATM-WDL/ATM00243/Erode,14653,1749610812,0
751569016084,Ganesh,6515112849,600033,Savings,ATM-WDL/ATM00320/Madurai,41348,1756777791,0
676640849040,Xavier,7558545314,600074,Current,ATM-WDL/ATM00490/Tirunelveli,4599,1759675441,0
175193781324,Zubair,9527876691,600035,Savings,WEB-TRF/876976185598/Lakshmi,18168,1766538702,0
881751793608,Radha,9962522337,600058,Current,APP-P2P/7858373803/Usha,43504,1745122969,0
170890988994,Uday,9520167915,600029,Savings,APP-P2P/6252598914/Meena,46921,1740350578,0
